"","Day","Hr","ActFrcst","GenFrac","Date"
"581",36,6,1,0.68869639861728,2017-03-24
"582",37,6,1,0.832237444027843,2017-03-25
"583",38,6,1,0.825281569946021,2017-03-26
"584",39,6,1,0.180705679585895,2017-03-27
"585",40,6,1,0.0157919660863549,2017-03-28
"586",41,6,1,0.0359990317255161,2017-03-29
"587",42,6,1,0.384402813852751,2017-03-30
"588",43,6,1,0.590894675614061,2017-03-31
"589",44,6,1,0.547089961271064,2017-04-01
"590",45,6,1,0,2017-04-02
"591",46,6,1,0.999999999781209,2017-04-03
"592",47,6,1,0.0685562800900198,2017-04-04
"593",48,6,1,0.685514485676908,2017-04-05
"594",49,6,1,0.486577790776825,2017-04-06
"595",50,6,1,0.634463766754064,2017-04-07
"596",51,6,1,0.330473916691033,2017-04-08
"597",52,6,1,0.0521757489228802,2017-04-09
"598",53,6,1,0.00720590444150794,2017-04-10
"599",54,6,1,0.939692184029429,2017-04-11
"600",55,6,1,0.854305236060738,2017-04-12
"601",56,6,1,0.979459859423953,2017-04-13
"602",57,6,1,0.96951643001656,2017-04-14
"603",58,6,1,0.377582316777679,2017-04-15
"604",59,6,1,0.323643399042417,2017-04-16
"605",60,6,1,0.972568821482683,2017-04-17
"606",61,6,1,0.937074196327946,2017-04-18
"607",62,6,1,0.145535061528989,2017-04-19
"608",63,6,1,0.810498164313627,2017-04-20
"609",64,6,1,0.365767858853658,2017-04-21
"610",65,6,1,0.247125825926669,2017-04-22
"611",66,6,1,0.225355318150342,2017-04-23
"612",67,6,1,0.0630395365458096,2017-04-24
"613",68,6,1,0.749615444476659,2017-04-25
"614",69,6,1,0.016833599624784,2017-04-26
"615",70,6,1,0.542410704929694,2017-04-27
"616",71,6,1,0.0958980881425159,2017-04-28
"617",72,6,1,0.45580141527312,2017-04-29
"618",73,6,1,0.814774584105566,2017-04-30
"619",74,6,1,0.616703066788464,2017-05-01
"620",75,6,1,0.699514692607715,2017-05-02
"621",76,6,1,0.569814918971705,2017-05-03
"622",77,6,1,0.752199803301921,2017-05-04
"623",78,6,1,0.000369568413990548,2017-05-05
"624",79,6,1,0.367633213566787,2017-05-06
"625",80,6,1,0.0378295987745005,2017-05-07
"626",81,6,1,0.885832711306151,2017-05-08
"627",82,6,1,0.106488124224663,2017-05-09
"628",83,6,1,0.534747789967737,2017-05-10
"629",84,6,1,0.905150423853303,2017-05-11
"630",85,6,1,0.898795595738678,2017-05-12
"631",86,6,1,0.802662251539533,2017-05-13
"632",87,6,1,0.785685742924198,2017-05-14
"633",88,6,1,0.104295954019708,2017-05-15
"634",89,6,1,0.00101654178925118,2017-05-16
"635",90,6,1,0.0886234364387787,2017-05-17
"636",91,6,1,0.158057176436861,2017-05-18
"637",92,6,1,0.856659257932926,2017-05-19
"638",93,6,1,0.247635221651939,2017-05-20
"639",94,6,1,0.125068524820723,2017-05-21
"640",95,6,1,0.126725714143638,2017-05-22
"641",96,6,1,0.269516595820377,2017-05-23
"642",97,6,1,0.264768714114149,2017-05-24
"643",98,6,1,0.511733454228694,2017-05-25
"644",99,6,1,0.450536000072296,2017-05-26
"645",100,6,1,0.494786434500785,2017-05-27
"646",101,6,1,0.435788220343845,2017-05-28
"647",102,6,1,0.536752075626568,2017-05-29
"648",103,6,1,0.895387174903532,2017-05-30
"649",104,6,1,0.839300576486906,2017-05-31
"650",105,6,1,0.453542493231832,2017-06-01
"651",106,6,1,0.231847442414808,2017-06-02
"652",107,6,1,0.714633037863634,2017-06-03
"653",108,6,1,0.00296205312035663,2017-06-04
"654",109,6,1,0.189912279469185,2017-06-05
"655",1,7,1,0.348717607862991,2017-02-17
"656",2,7,1,0.494321925871073,2017-02-18
"657",3,7,1,0.965847111411508,2017-02-19
"658",4,7,1,0.990771914854206,2017-02-20
"659",5,7,1,0.655114732777351,2017-02-21
"660",6,7,1,0.00544795650870651,2017-02-22
"661",7,7,1,0,2017-02-23
"662",8,7,1,0.000184771204986254,2017-02-24
"663",9,7,1,0.0258937199321331,2017-02-25
"664",10,7,1,0,2017-02-26
"665",11,7,1,0.396812033063131,2017-02-27
"666",12,7,1,0.943775336752513,2017-02-28
"667",13,7,1,0.890802252254836,2017-03-01
"668",14,7,1,0.149444966784481,2017-03-02
"669",15,7,1,0.368141276561423,2017-03-03
"670",16,7,1,0.392907807651074,2017-03-04
"671",17,7,1,0.961376422221749,2017-03-05
"672",18,7,1,0.29276929257953,2017-03-06
"673",19,7,1,0.0159568960287563,2017-03-07
"674",20,7,1,0.0373657650714415,2017-03-08
"675",21,7,1,0.396225360521253,2017-03-09
"676",22,7,1,0,2017-03-10
"677",23,7,1,0.999999999724381,2017-03-11
"678",24,7,1,0.0591430855041351,2017-03-12
"679",25,7,1,0.11352724584659,2017-03-13
"680",26,7,1,0.105495507876995,2017-03-14
"681",27,7,1,0.662334488660987,2017-03-15
"682",28,7,1,0.867349374880435,2017-03-16
"683",29,7,1,0.310198999507428,2017-03-17
"684",30,7,1,0.0835006656527131,2017-03-18
"685",31,7,1,0.999999999727739,2017-03-19
"686",32,7,1,0.437177771777295,2017-03-20
"687",33,7,1,0.0629297837403769,2017-03-21
"688",34,7,1,0.616127564175681,2017-03-22
"689",35,7,1,0.624835126408068,2017-03-23
"690",36,7,1,0.794227982548273,2017-03-24
"691",37,7,1,0.843030087015679,2017-03-25
"692",38,7,1,0.787675042698797,2017-03-26
"693",39,7,1,0.438298215020901,2017-03-27
"694",40,7,1,0.0026788751025045,2017-03-28
"695",41,7,1,0.09756443157146,2017-03-29
"696",42,7,1,0.282117430807564,2017-03-30
"697",43,7,1,0.458761846906478,2017-03-31
"698",44,7,1,0.548430901520684,2017-04-01
"699",45,7,1,0,2017-04-02
"700",46,7,1,0.999999999753224,2017-04-03
"701",47,7,1,0.0585544542556461,2017-04-04
"702",48,7,1,0.621183012100407,2017-04-05
"703",49,7,1,0.490432915742861,2017-04-06
"704",50,7,1,0.628170322093216,2017-04-07
"705",51,7,1,0.311421615413061,2017-04-08
"706",52,7,1,0.0688548479935208,2017-04-09
"707",53,7,1,0.00960739899275311,2017-04-10
"708",54,7,1,0.8791052076493,2017-04-11
"709",55,7,1,0.721544713066979,2017-04-12
"710",56,7,1,0.976260816559289,2017-04-13
"711",57,7,1,0.999999999921679,2017-04-14
"712",58,7,1,0.368682588356031,2017-04-15
"713",59,7,1,0.401711572586522,2017-04-16
"714",60,7,1,0.96918510518922,2017-04-17
"715",61,7,1,0.930869202233568,2017-04-18
"716",62,7,1,0.07311619609961,2017-04-19
"717",63,7,1,0.77592980659764,2017-04-20
"718",64,7,1,0.292091314813029,2017-04-21
"719",65,7,1,0.460844212194536,2017-04-22
"720",66,7,1,0.20958148991578,2017-04-23
"721",67,7,1,0.037251626192951,2017-04-24
"722",68,7,1,0.743050464703371,2017-04-25
"723",69,7,1,0,2017-04-26
"724",70,7,1,0.43317270977546,2017-04-27
"725",71,7,1,0.0832180942521806,2017-04-28
"726",72,7,1,0.290382185017043,2017-04-29
"727",73,7,1,0.718786912465358,2017-04-30
"728",74,7,1,0.631057030217834,2017-05-01
"729",75,7,1,0.651230635882619,2017-05-02
"730",76,7,1,0.435236769757396,2017-05-03
"731",77,7,1,0.665222848377242,2017-05-04
"732",78,7,1,0.0331080804352929,2017-05-05
"733",79,7,1,0.232725538999695,2017-05-06
"734",80,7,1,0.0249940205397437,2017-05-07
"735",81,7,1,0.693601901491521,2017-05-08
"736",82,7,1,0.06766805646009,2017-05-09
"737",83,7,1,0.446171159982419,2017-05-10
"738",84,7,1,0.874414397981765,2017-05-11
"739",85,7,1,0.802074577650292,2017-05-12
"740",86,7,1,0.787786283538538,2017-05-13
"741",87,7,1,0.810066735862097,2017-05-14
"742",88,7,1,0.164083467054007,2017-05-15
"743",89,7,1,0,2017-05-16
"744",90,7,1,0.16619107242478,2017-05-17
"745",91,7,1,0.185237927070692,2017-05-18
"746",92,7,1,0.847426047454563,2017-05-19
"747",93,7,1,0.127489468077696,2017-05-20
"748",94,7,1,0.0959865874760852,2017-05-21
"749",95,7,1,0.0890297934557997,2017-05-22
"750",96,7,1,0.214281760816469,2017-05-23
"751",97,7,1,0.185389529199213,2017-05-24
"752",98,7,1,0.264522216096777,2017-05-25
"753",99,7,1,0.598318626268422,2017-05-26
"754",100,7,1,0.339409483220135,2017-05-27
"755",101,7,1,0.25581046211736,2017-05-28
"756",102,7,1,0.431788418453525,2017-05-29
"757",103,7,1,0.713596371986372,2017-05-30
"758",104,7,1,0.668687886241165,2017-05-31
"759",105,7,1,0.467753363777718,2017-06-01
"760",106,7,1,0.15071444803932,2017-06-02
"761",107,7,1,0.618879779413925,2017-06-03
"762",108,7,1,0.197622226376726,2017-06-04
"763",109,7,1,0.305531117862155,2017-06-05
"764",1,8,1,0.392566172908306,2017-02-17
"765",2,8,1,0.665219011606487,2017-02-18
"766",3,8,1,0.97652230031456,2017-02-19
"767",4,8,1,0.985815134893877,2017-02-20
"768",5,8,1,0.565185959365561,2017-02-21
"769",6,8,1,0.0163265091088946,2017-02-22
"770",7,8,1,0.0209287352511634,2017-02-23
"771",8,8,1,0,2017-02-24
"772",9,8,1,0.0181673122583634,2017-02-25
"773",10,8,1,0,2017-02-26
"774",11,8,1,0.326536602343946,2017-02-27
"775",12,8,1,0.973422964072215,2017-02-28
"776",13,8,1,0.92468085345408,2017-03-01
"777",14,8,1,0.217514645787545,2017-03-02
"778",15,8,1,0.43182527231886,2017-03-03
"779",16,8,1,0.516895968156684,2017-03-04
"780",17,8,1,0.996507438463847,2017-03-05
"781",18,8,1,0.444539850193837,2017-03-06
"782",19,8,1,0.0297500970304303,2017-03-07
"783",20,8,1,0.0356235208402051,2017-03-08
"784",21,8,1,0.475619305761506,2017-03-09
"785",22,8,1,0.0269952848563784,2017-03-10
"786",23,8,1,0.999900316586111,2017-03-11
"787",24,8,1,0.0391102816215761,2017-03-12
"788",25,8,1,0.0555839310819599,2017-03-13
"789",26,8,1,0.0398460949402633,2017-03-14
"790",27,8,1,0.63732400672738,2017-03-15
"791",28,8,1,0.987790362929307,2017-03-16
"792",29,8,1,0.265125395587606,2017-03-17
"793",30,8,1,0.035083390010218,2017-03-18
"794",31,8,1,0.999999999727739,2017-03-19
"795",32,8,1,0.363812450864156,2017-03-20
"796",33,8,1,0.0872660379721827,2017-03-21
"797",34,8,1,0.587007354271544,2017-03-22
"798",35,8,1,0.537751183974213,2017-03-23
"799",36,8,1,0.633907430055944,2017-03-24
"800",37,8,1,0.592407263466911,2017-03-25
"801",38,8,1,0.595673349127232,2017-03-26
"802",39,8,1,0.465922833631631,2017-03-27
"803",40,8,1,0.0265578974101521,2017-03-28
"804",41,8,1,0.0604512156280203,2017-03-29
"805",42,8,1,0.14524534065137,2017-03-30
"806",43,8,1,0.377428176382855,2017-03-31
"807",44,8,1,0.494170576949426,2017-04-01
"808",45,8,1,0,2017-04-02
"809",46,8,1,0.999999999741761,2017-04-03
"810",47,8,1,0.0269447400695518,2017-04-04
"811",48,8,1,0.5355910383634,2017-04-05
"812",49,8,1,0.34288364628997,2017-04-06
"813",50,8,1,0.357336868320044,2017-04-07
"814",51,8,1,0.169193756779229,2017-04-08
"815",52,8,1,0.0518709740953208,2017-04-09
"816",53,8,1,0,2017-04-10
"817",54,8,1,0.745144473308119,2017-04-11
"818",55,8,1,0.571138208753519,2017-04-12
"819",56,8,1,0.987495360452129,2017-04-13
"820",57,8,1,0.992406877359099,2017-04-14
"821",58,8,1,0.135837242394207,2017-04-15
"822",59,8,1,0.189800931697118,2017-04-16
"823",60,8,1,0.924709471963883,2017-04-17
"824",61,8,1,0.88541943305491,2017-04-18
"825",62,8,1,0.0332281154430174,2017-04-19
"826",63,8,1,0.559002152961915,2017-04-20
"827",64,8,1,0.175470588076568,2017-04-21
"828",65,8,1,0.39482923635855,2017-04-22
"829",66,8,1,0.106101117077685,2017-04-23
"830",67,8,1,0.00841480138736424,2017-04-24
"831",68,8,1,0.645424643727623,2017-04-25
"832",69,8,1,0,2017-04-26
"833",70,8,1,0.155190596801886,2017-04-27
"834",71,8,1,0.0315660401817468,2017-04-28
"835",72,8,1,0.1838142029304,2017-04-29
"836",73,8,1,0.646624912937726,2017-04-30
"837",74,8,1,0.604945676646215,2017-05-01
"838",75,8,1,0.598594213878821,2017-05-02
"839",76,8,1,0.299670773695514,2017-05-03
"840",77,8,1,0.479559463720281,2017-05-04
"841",78,8,1,0.0476100617443048,2017-05-05
"842",79,8,1,0.0631731057344133,2017-05-06
"843",80,8,1,0.00917153591289298,2017-05-07
"844",81,8,1,0.46097521781081,2017-05-08
"845",82,8,1,0.0363787337517572,2017-05-09
"846",83,8,1,0.23629650810926,2017-05-10
"847",84,8,1,0.859353609793985,2017-05-11
"848",85,8,1,0.689836630120822,2017-05-12
"849",86,8,1,0.717955842501691,2017-05-13
"850",87,8,1,0.753634962265678,2017-05-14
"851",88,8,1,0.609914028596256,2017-05-15
"852",89,8,1,0,2017-05-16
"853",90,8,1,0.0880346498673695,2017-05-17
"854",91,8,1,0.125880626988276,2017-05-18
"855",92,8,1,0.777403508624338,2017-05-19
"856",93,8,1,0.247487774333112,2017-05-20
"857",94,8,1,0.0249681123986538,2017-05-21
"858",95,8,1,0.0157800369172175,2017-05-22
"859",96,8,1,0.0922513227068567,2017-05-23
"860",97,8,1,0.0928273843161537,2017-05-24
"861",98,8,1,0.0992178011837553,2017-05-25
"862",99,8,1,0.327557769583524,2017-05-26
"863",100,8,1,0.15231276654343,2017-05-27
"864",101,8,1,0.10943129009345,2017-05-28
"865",102,8,1,0.251808648916739,2017-05-29
"866",103,8,1,0.191291913958381,2017-05-30
"867",104,8,1,0.528261886906456,2017-05-31
"868",105,8,1,0.323081273250442,2017-06-01
"869",106,8,1,0.102439222956821,2017-06-02
"870",107,8,1,0.294035998399897,2017-06-03
"871",108,8,1,0.0693652266717078,2017-06-04
"872",109,8,1,0.159731861322476,2017-06-05
"873",1,9,1,0.236804693376742,2017-02-17
"874",2,9,1,0.605064958261901,2017-02-18
"875",3,9,1,0.981469511466441,2017-02-19
"876",4,9,1,0.857765243381439,2017-02-20
"877",5,9,1,0.406952709359592,2017-02-21
"878",6,9,1,0.0268143134644071,2017-02-22
"879",7,9,1,0.0422292245712855,2017-02-23
"880",8,9,1,0,2017-02-24
"881",9,9,1,0.00443263161339989,2017-02-25
"882",10,9,1,0,2017-02-26
"883",11,9,1,0.195989365788453,2017-02-27
"884",12,9,1,0.912770773540506,2017-02-28
"885",13,9,1,0.768183498292796,2017-03-01
"886",14,9,1,0.205945821604547,2017-03-02
"887",15,9,1,0.272105956344108,2017-03-03
"888",16,9,1,0.442160755650492,2017-03-04
"889",17,9,1,0.950662277017814,2017-03-05
"890",18,9,1,0.272787507893292,2017-03-06
"891",19,9,1,0.00904557730541016,2017-03-07
"892",20,9,1,0.0410315931944179,2017-03-08
"893",21,9,1,0.437973576924282,2017-03-09
"894",22,9,1,0.0712631823400726,2017-03-10
"895",23,9,1,0.999202554550687,2017-03-11
"896",24,9,1,0.012180235906434,2017-03-12
"897",25,9,1,0.00304785708549926,2017-03-13
"898",26,9,1,0.0509245678146894,2017-03-14
"899",27,9,1,0.670501424458335,2017-03-15
"900",28,9,1,0.873110773634355,2017-03-16
"901",29,9,1,0.166349321217878,2017-03-17
"902",30,9,1,0,2017-03-18
"903",31,9,1,0.999900979689607,2017-03-19
"904",32,9,1,0.235334202616713,2017-03-20
"905",33,9,1,0.083900045555036,2017-03-21
"906",34,9,1,0.411532871183634,2017-03-22
"907",35,9,1,0.462084220017739,2017-03-23
"908",36,9,1,0.476688900439294,2017-03-24
"909",37,9,1,0.298451420863013,2017-03-25
"910",38,9,1,0.419160136100129,2017-03-26
"911",39,9,1,0.211729381134539,2017-03-27
"912",40,9,1,0.0295996336157713,2017-03-28
"913",41,9,1,0.071922685588097,2017-03-29
"914",42,9,1,0.0328254922216802,2017-03-30
"915",43,9,1,0.330324590847793,2017-03-31
"916",44,9,1,0.37110092805518,2017-04-01
"917",45,9,1,0,2017-04-02
"918",46,9,1,0.940378307323393,2017-04-03
"919",47,9,1,0.000739075021287145,2017-04-04
"920",48,9,1,0.361338449156261,2017-04-05
"921",49,9,1,0.192463179992336,2017-04-06
"922",50,9,1,0.383556064361754,2017-04-07
"923",51,9,1,0.197687692655696,2017-04-08
"924",52,9,1,0.000184773950736887,2017-04-09
"925",53,9,1,0,2017-04-10
"926",54,9,1,0.774021464149254,2017-04-11
"927",55,9,1,0.537971167645945,2017-04-12
"928",56,9,1,0.963294855312367,2017-04-13
"929",57,9,1,0.999999999929364,2017-04-14
"930",58,9,1,0.156480591040028,2017-04-15
"931",59,9,1,0.0964517662436928,2017-04-16
"932",60,9,1,0.786279977471662,2017-04-17
"933",61,9,1,0.961945990165894,2017-04-18
"934",62,9,1,0.00480544811434065,2017-04-19
"935",63,9,1,0.651401645834929,2017-04-20
"936",64,9,1,0.0588374052205222,2017-04-21
"937",65,9,1,0.531717706671131,2017-04-22
"938",66,9,1,0.0423976287864917,2017-04-23
"939",67,9,1,0.0203710473129835,2017-04-24
"940",68,9,1,0.647811891903995,2017-04-25
"941",69,9,1,0,2017-04-26
"942",70,9,1,0.0556115480004078,2017-04-27
"943",71,9,1,0,2017-04-28
"944",72,9,1,0.178010643313117,2017-04-29
"945",73,9,1,0.716150049396216,2017-04-30
"946",74,9,1,0.600034909636359,2017-05-01
"947",75,9,1,0.599059102619966,2017-05-02
"948",76,9,1,0.334160072852547,2017-05-03
"949",77,9,1,0.33915909719568,2017-05-04
"950",78,9,1,0.00258873626753994,2017-05-05
"951",79,9,1,0.0243828524354143,2017-05-06
"952",80,9,1,0.0114054190075851,2017-05-07
"953",81,9,1,0.637957191048892,2017-05-08
"954",82,9,1,0.029696656965023,2017-05-09
"955",83,9,1,0.311954805132132,2017-05-10
"956",84,9,1,0.940762311392044,2017-05-11
"957",85,9,1,0.685978957814272,2017-05-12
"958",86,9,1,0.632837086445464,2017-05-13
"959",87,9,1,0.667559561844021,2017-05-14
"960",88,9,1,0.465415183166291,2017-05-15
"961",89,9,1,0,2017-05-16
"962",90,9,1,0.0904448812999626,2017-05-17
"963",91,9,1,0.084977294721455,2017-05-18
"964",92,9,1,0.673657326597905,2017-05-19
"965",93,9,1,0.0609283558605203,2017-05-20
"966",94,9,1,0.00296271004567902,2017-05-21
"967",95,9,1,0.00444954600730934,2017-05-22
"968",96,9,1,0.0712853195237238,2017-05-23
"969",97,9,1,0.0702382375341156,2017-05-24
"970",98,9,1,0.0714588801660783,2017-05-25
"971",99,9,1,0.177660462545046,2017-05-26
"972",100,9,1,0.117113224932759,2017-05-27
"973",101,9,1,0.0698792783573048,2017-05-28
"974",102,9,1,0.343516973582776,2017-05-29
"975",103,9,1,0.120036587734237,2017-05-30
"976",104,9,1,0.271718426920073,2017-05-31
"977",105,9,1,0.260524378777567,2017-06-01
"978",106,9,1,0.060332120429192,2017-06-02
"979",107,9,1,0.228456148447635,2017-06-03
"980",108,9,1,0.013552487642886,2017-06-04
"981",109,9,1,0.0945677559887916,2017-06-05
"982",1,10,1,0.22054144350804,2017-02-17
"983",2,10,1,0.513415080683448,2017-02-18
"984",3,10,1,0.979886054084124,2017-02-19
"985",4,10,1,0.607781495798752,2017-02-20
"986",5,10,1,0.564437596431083,2017-02-21
"987",6,10,1,0.0095070724636374,2017-02-22
"988",7,10,1,0.0737377141542793,2017-02-23
"989",8,10,1,0.000369535656507612,2017-02-24
"990",9,10,1,0,2017-02-25
"991",10,10,1,0,2017-02-26
"992",11,10,1,0.165029761733538,2017-02-27
"993",12,10,1,0.656998968919198,2017-02-28
"994",13,10,1,0.523831969844503,2017-03-01
"995",14,10,1,0.148012266257171,2017-03-02
"996",15,10,1,0.211413920466698,2017-03-03
"997",16,10,1,0.44004913332512,2017-03-04
"998",17,10,1,0.875032303678247,2017-03-05
"999",18,10,1,0.0945948581357346,2017-03-06
"1000",19,10,1,0,2017-03-07
"1001",20,10,1,0.0357152339228648,2017-03-08
"1002",21,10,1,0.492814743516512,2017-03-09
"1003",22,10,1,0.0431395483656379,2017-03-10
"1004",23,10,1,0.997807252466663,2017-03-11
"1005",24,10,1,0.00193975631089937,2017-03-12
"1006",25,10,1,0,2017-03-13
"1007",26,10,1,0.0805589546894092,2017-03-14
"1008",27,10,1,0.812460117782674,2017-03-15
"1009",28,10,1,0.897377080352532,2017-03-16
"1010",29,10,1,0.128651674898421,2017-03-17
"1011",30,10,1,0.00101616333588071,2017-03-18
"1012",31,10,1,0.999999999727739,2017-03-19
"1013",32,10,1,0.319708841530508,2017-03-20
"1014",33,10,1,0.0863565144722291,2017-03-21
"1015",34,10,1,0.465624604709442,2017-03-22
"1016",35,10,1,0.447722810555316,2017-03-23
"1017",36,10,1,0.29975647657,2017-03-24
"1018",37,10,1,0.0179040115204821,2017-03-25
"1019",38,10,1,0.401739440818277,2017-03-26
"1020",39,10,1,0.0656204814112937,2017-03-27
"1021",40,10,1,0.0653505128773999,2017-03-28
"1022",41,10,1,0.205660261887577,2017-03-29
"1023",42,10,1,0.00840345540414583,2017-03-30
"1024",43,10,1,0.306171658318222,2017-03-31
"1025",44,10,1,0.239445349119246,2017-04-01
"1026",45,10,1,0,2017-04-02
"1027",46,10,1,0.999999999796255,2017-04-03
"1028",47,10,1,0.015234585374845,2017-04-04
"1029",48,10,1,0.348205973862165,2017-04-05
"1030",49,10,1,0.134022170592501,2017-04-06
"1031",50,10,1,0.505688682854747,2017-04-07
"1032",51,10,1,0.226443098328024,2017-04-08
"1033",52,10,1,9.23871375280245e-05,2017-04-09
"1034",53,10,1,0,2017-04-10
"1035",54,10,1,0.827340750809884,2017-04-11
"1036",55,10,1,0.563470058073215,2017-04-12
"1037",56,10,1,0.973036617957095,2017-04-13
"1038",57,10,1,0.99999999992807,2017-04-14
"1039",58,10,1,0.188502297953971,2017-04-15
"1040",59,10,1,0.0984981748014136,2017-04-16
"1041",60,10,1,0.776580010655491,2017-04-17
"1042",61,10,1,0.958357031179246,2017-04-18
"1043",62,10,1,0.0469672796046208,2017-04-19
"1044",63,10,1,0.797881060393877,2017-04-20
"1045",64,10,1,0.0227680991864672,2017-04-21
"1046",65,10,1,0.580387755122001,2017-04-22
"1047",66,10,1,0.0401678408343315,2017-04-23
"1048",67,10,1,0.0663723008361856,2017-04-24
"1049",68,10,1,0.469888061721094,2017-04-25
"1050",69,10,1,0,2017-04-26
"1051",70,10,1,0.0204831875325106,2017-04-27
"1052",71,10,1,0.00434546058203528,2017-04-28
"1053",72,10,1,0.207380829543071,2017-04-29
"1054",73,10,1,0.802168625864861,2017-04-30
"1055",74,10,1,0.673986015106988,2017-05-01
"1056",75,10,1,0.635646205434982,2017-05-02
"1057",76,10,1,0.213150763326879,2017-05-03
"1058",77,10,1,0.249894403613108,2017-05-04
"1059",78,10,1,0,2017-05-05
"1060",79,10,1,0.0381571483240216,2017-05-06
"1061",80,10,1,0.0359163494198461,2017-05-07
"1062",81,10,1,0.702748887624751,2017-05-08
